title,category,link
"Five things to know about ferry firm DFDS - The firm employs more than 14,000 people and operates across more than 20 countries.",UK/Local,https://www.bbc.com/news/articles/c77xg404nl0o
Sixty years of Condor serving the Channel Islands - Former harbour masters reflect on the company's time serving Jersey and Guernsey.,UK/Local,https://www.bbc.com/news/articles/cqjr88gx4v7o
Winter sailings to Liverpool terminal disrupted - Ferry birthing trials this month exposed issues with docking at the newly opened terminal ,UK/Local,https://www.bbc.com/news/articles/c5yr78z5r2do
"Partial four-day railway line closure begins - A 200m wall will be built along the railway near Teston, between East Farleigh and Wateringbury.",UK/Local,https://www.bbc.com/news/articles/c3wq6j5y30xo
Guernsey chooses Brittany Ferries for its sea link - Guernsey's States has awarded the contract to run sea links for 15 years to Brittany Ferries.,UK/Local,https://www.bbc.com/news/articles/cz0ml8n4kgeo
"Rail fares set to rise in England next year  - Regulated rail fares in England are set to rise by 4.6%, while most rail cards will rise by £5. ",UK/Local,https://www.bbc.com/news/articles/c62j7q452jro
Could a new 113-mile trail spark a tourism boom in the south of Scotland?  - Dozens of new tourist businesses are opening in the South of Scotland as visitors escape to the great outdoors.,UK/Local,https://www.bbc.com/news/articles/c98e3vll849o
The bear who was a private in the Polish army - A bear that served alongside Polish soldiers during World War Two has been made the subject of a play.,UK/Local,https://www.bbc.com/news/articles/cy4nd3n33yeo
"Tourists will 'go elsewhere', warns ferry boss - Firms say an ""impasse"" in handing out a new Channel Islands ferry contract is affecting tourism.",UK/Local,https://www.bbc.com/news/articles/c1dp3rxke75o
Hundreds at rally in support of Perth and Kinross school strike  - More than half of primary schools in the area are closed because of the strike over pay. ,UK/Local,https://www.bbc.com/news/articles/cj4v9pd220go
"Bibby Stockholm: Asylum seekers moved off barge - It's understood the men have been sent to places including Cardiff, Wolverhampton and Bristol.",UK/Local,https://www.bbc.com/news/articles/cwy1300x1ylo
Paramedic killed in motorbike training crash - Mark Pell was on a motorcycle training course with the police when the five-vehicle crash happened.,UK/Local,https://www.bbc.com/news/articles/cj9n0p9l27go
"Rocky the rescued seal gets VIP treatment - A seal is flown to the mainland for hospital treatment where he is ""starting to be a bit naughty"".",UK/Local,https://www.bbc.com/news/articles/cg57229rr19o
Cancer patient says gene research changed her life - Margi Clarke has joined a campaign to call for more funding to research how genes cause cancer.,UK/Local,https://www.bbc.com/news/articles/c4gxd14k040o
Sanctions for Russian disinformation linked to Kate rumours - A Russian network sanctioned by the UK for misinformation was linked to false rumours about the Princess of Wales.,UK/Local,https://www.bbc.com/news/articles/c4g2x3kr6lgo
GB Energy chairman will be based in Manchester - The UK government previously said that Great British Energy would be headquartered in Aberdeen.,UK/Local,https://www.bbc.com/news/articles/c7048zke76wo
Driver jailed after drugs found in chicken lorry - Serghei Bacaianov was jailed for two years and six months after being caught with 30kg (66lb) of cannabis.,UK/Local,https://www.bbc.com/news/articles/cg7gr0e4jd9o
"Tommy Robinson jailed for contempt of court - He was jailed for republishing and distributing untrue claims about a Syrian refugee.
 ",UK/Local,https://www.bbc.com/news/articles/c704eedkqkvo
"How Diana's trips to homeless shelter changed Prince William - Prince William sets out the personal motivation behind Homewards, his project to tackle homelessness.",UK/Local,https://www.bbc.com/news/articles/clyv6nd5dgxo
"'I had a hit show at Edinburgh Fringe at the age of 16' - Darcey says she is ready for her ""life to start"", but has to finish school first.",UK/Local,https://www.bbc.com/news/articles/c0en83pzdw4o
"King Charles returning to 'normal' schedule next year - The King is planning to return to a fuller schedule of UK and international trips, say palace officials.",UK/Local,https://www.bbc.com/news/articles/cx2450lw731o
"How a murderer used Grindr to find victims - As a man is jailed for 37 years for murdering a dad he met online, how can others keep safe?",UK/Local,https://www.bbc.com/news/articles/c8xpl5vw0x0o
'It's my car - why should an under-21 not be allowed in it?' - Planned limits on newly qualified drivers has sparked a debate - the BBC hears from both sides.,UK/Local,https://www.bbc.com/news/articles/cvgl5jvz0dqo
Boy fundraising for 'stoma bears' to help others - Riley from Melksham is walking 10km for children's stoma support charity A Bear Named Buttony.,UK/Local,https://www.bbc.com/news/articles/c9vpvxj22reo
"How a deleted LinkedIn post was weaponised and seen by millions before UK riot - The social media post was quickly taken down, but screenshots were viewed millions of times.",UK/Local,https://www.bbc.com/news/articles/c99v90813j5o
Why the King can't say 'sorry' for slavery - Arguments about reparations rumbled once again this week as Britain's King Charles spoke at the Commonwealth summit in Samoa.,UK/Local,https://www.bbc.com/news/articles/cg57603d662o
French official wants stronger ties to islands - President Jean Morin from the Departmental Council of La Manche wants more co-operation.,UK/Local,https://www.bbc.com/news/articles/c3vkv2dng93o
Tommy Robinson remanded in custody ahead of court date - The far-right activist is facing potential jail on contempt of court charges.,UK/Local,https://www.bbc.com/news/articles/c3rxlj8d87yo
'Little girls were threatened in the most depraved way' - Catherine Kierans from the PPS explains how Alexander McCartney abused young girls online.,UK/Local,https://www.bbc.com/news/videos/cn5wz1p0egwo
Reeves to announce biggest pension shake-up in decades - The chancellor wants to merge the UK's pension funds but critics worry about the impact on savers.,Business,https://www.bbc.com/news/articles/c4gve4d8jljo
Charity wants testing of men at high risk of prostate cancer - Prostate Cancer Research acknowledges more accurate tests would be needed to justify screening all men.,Science & Environment,https://www.bbc.com/news/articles/cgmvx3jkmm3o
"British Museum given its most valuable gift ever - Nearly 2,000 Chinese ceramics worth £1bn are to be donated to the institution by a charitable foundation.",UK/Local,https://www.bbc.com/news/articles/cvg0qxxgnnjo
"Baby red panda died from firework stress, says zoo - Three-month-old Roxie choked on her own vomit as fireworks were being set off across Edinburgh on Bonfire Night.",UK/Local,https://www.bbc.com/news/articles/cj6k9wg03e8o
Working birthday for King Charles at 76 - King Charles III will spend his birthday visiting a project rescuing food that would have been thrown away.,UK/Local,https://www.bbc.com/news/articles/ce8yqqpl8e0o
"'Baby milk prices punish those who don't breastfeed' - Parents say they feel penalised by the high cost of formula, which cannot be discounted under the law.",Business,https://www.bbc.com/news/articles/c1lgqpv577mo
One in three T-level students drop out of health course - Many health and science T-level students dropped out after an exam board sent out botched exam papers in 2022.,Other,https://www.bbc.com/news/articles/cy4g04j1l9xo
I'm offered sex as a favour because I'm disabled - Holly says she wants to challenge negative stereotypes when it comes to people with disabilities dating.,UK/Local,https://www.bbc.com/news/articles/cjr4ll9j40po
Luke Evans on growing up gay as a Jehovah's Witness - The Hollywood actor says he was bullied as a child in Wales because of his religion and sexuality.,UK/Local,https://www.bbc.com/news/articles/cp8x4jn7pr5o
"'My cancer was found as I was about to give birth' - After a Caesarean section, Laura Hudson had to endure chemotherapy and have a mastectomy.",UK/Local,https://www.bbc.com/news/articles/c05z89dj88go
"'I was targeted by gangs when I was eight' - There are key warning signs parents should watch out for, police officer say.",UK/Local,https://www.bbc.com/news/articles/cj3mzrk37dno
"King joins stars at Gladiator II premiere in London - Paul Mescal, Denzel Washington, Pedro Pascal, and director Sir Ridley, walked the red carpet ahead of King Charles.",Family & Education,https://www.bbc.com/news/videos/cly2nwwrnpqo
"Meeting Deadpool 'means everything' to boy, 9 - Riley, who has cancer, is surprised after an online appeal to meet the Marvel star.",UK/Local,https://www.bbc.com/news/videos/ceqx0qzln94o
The Papers: Labour to 'miss homes pledge' and 'pension megafunds' plan - Concerns over housing targets and plans to make councils merge their pension funds lead the papers.,Other,https://www.bbc.com/news/articles/cx2d51en2zgo
"John Lewis 'returns to roots' with 'tear-jerker' Christmas advert - Set to Richard Ashcroft's Sonnet, this year's John Lewis TV advert has a ""traditional feel"", experts say.",Family & Education,https://www.bbc.com/news/articles/c8jy1pevg7do
"Why the name of a national park was switched from Snowdonia to Eryri - For many Welsh speakers, Eryri and Yr Wyddfa are the names they have used all along.",UK/Local,https://www.bbc.com/news/articles/c1wj98yx5n4o
"Church at precarious moment after Welby resignation - Justin Welby behaved like a politician and in some ways has faced the downfall of one, writes religion editor Aleem Maqbool.",UK/Local,https://www.bbc.com/news/articles/cwygx1wj54zo
Abuse scandal is tip of the iceberg - campaigner - A former member of the Archbishops' Council calls for change after Justin Welby's resignation.,UK/Local,https://www.bbc.com/news/articles/cew2j0n7q9ro
"UK economy barely grew between July and September  - The chancellor says she is ""not satisfied"" by the latest growth figures, which were weaker than expected.",Business,https://www.bbc.com/news/articles/cwygw982e3xo
"Zombie knives still for sale online despite ban, BBC finds - Our investigation manages to buy zombie knives on UK websites in a few clicks - for as little as £19.99.",UK/Local,https://www.bbc.com/news/articles/cwy5njqxp1xo
"University cash crisis to get worse despite tuition fee rise, BBC told - More than three quarters of universities are expected to face financial problems next year.",Other,https://www.bbc.com/news/articles/c14lv7e61d3o
"Six children rescued after bus crashes into ditch - Emergency services are at the scene and say the vehicle has now been ""safely evacuated"". ",UK/Local,https://www.bbc.com/news/articles/ce8ygjp744lo
"UK must rebuild post-Brexit relations with EU, says Bank boss - Governor Andrew Bailey delivers his strongest comments yet on the UK's departure from the EU.",Business,https://www.bbc.com/news/articles/cr5m7mp96l8o
"Home Office 'cut corners' buying £15m migrant camp - The government watchdog finds the Home Office made ""a series of poor decisions"" buying the site in East Sussex.",UK/Local,https://www.bbc.com/news/articles/clyjm6nrr0zo
"Mohamed Al Fayed's brother Salah also abused Harrods staff, women tell BBC - Three former employees give accounts of abuse, including sexual assault and trafficking.",Europe,https://www.bbc.com/news/articles/c5ymj8r8dklo
"I'm the worst parent, Sara Sharif's dad tells jury - Urfan Sharif described his parenting as ""very bad"" and accepted in court that he was cruel.",UK/Local,https://www.bbc.com/news/articles/cm2mx3kd8k9o
"Elle Edwards murder accomplice's early release is a mockery, says her father - Elle Edwards's father, Tim, says releasing Thomas Waring to ease prison overcrowding is a ""kick in the teeth"".",UK/Local,https://www.bbc.com/news/articles/cvg4d5rx46mo
"Boy, 2, 'lucky to be alive' after bully dog attack - His mother says the dog was a variant of the controversial American bully breed. ",UK/Local,https://www.bbc.com/news/articles/ced9w12dx8do
Royal Mile 'lawless' with smash-and-grab thieves - Thieves have been caught on CCTV walking out of shops on the prestigious mile with high-end goods in broad daylight.,UK/Local,https://www.bbc.com/news/articles/cj6kwzer79go
Children sing Happy Birthday to the King - The monarch smiled as the group of youngsters sang to him with their teachers during a visit for a food poverty project.,UK/Local,https://www.bbc.com/news/videos/c2075nlgpkjo
Watch: 'Any good?' Lineker kicks off 25 years as MOTD host - Watch: First time Gary Lineker presented Match of the Day,Family & Education,https://www.bbc.com/news/videos/cm2mwwdv4rko
"Prison officers deal drugs and ask inmates for sex, BBC told - Staff and former inmates say corruption is rife because guards know ""how to fiddle the system"".",UK/Local,https://www.bbc.com/news/articles/czd5r3m6rz6o
I had both breasts removed so I could be here for my daughter - Lisa Bancroft is among thousands of people who have been tested for the faulty BRCA gene since its discovery 30 years ago.,UK/Local,https://www.bbc.com/news/articles/cze3r37zed9o
The Papers: City to get 'bonuses early' and PM 'backs thought police' - A speech by Chancellor Rachel Reeves and a row over non-crime hate incidents make the front pages. ,Other,https://www.bbc.com/news/articles/ckg0kx3v6m0o
"Fossil fills 70-million-year gap in understanding - The complete skull is one of the most significant finds of its kind, say researchers.",UK/Local,https://www.bbc.com/news/articles/cvg5knlwny4o
"'I spend £30 a week on baby milk because I can't breastfeed' - Parents say they feel penalised by the high cost of formula, which cannot be discounted under the law.",Business,https://www.bbc.com/news/articles/c1lgqpv577mo
King champions food poverty project on working birthday - The King is spending his 76th birthday opening new hubs to redistribute food which would otherwise be thrown away.,UK/Local,https://www.bbc.com/news/articles/ce8yqqpl8e0o
'Major supplier' of people-smuggling boats arrested - The man was held in Amsterdam after an operation by the National Crime Agency and Dutch and Belgian police. ,UK/Local,https://www.bbc.com/news/articles/c74lw8j38k5o
"What is Rachel Reeves' plan for pension funds? - The chancellor says she wants to “fire up the UK’s economy” with a ""Canadian-style"" pensions model.",Business,https://www.bbc.com/news/articles/cwywvndj3jyo
Record numbers seek help with water bills - Some 1.6 million households were on social tariffs last year but support varies depending on where you live.,UK/Local,https://www.bbc.com/news/articles/c2e71k08dxpo
"I felt enormous guilt, says ex-MP in honeytrap scandal - Earlier this year, William Wragg admitted sharing other MPs' numbers with someone he met on a dating app.",Politics,https://www.bbc.com/news/articles/cqxwyp837ego
Police defend investigation into journalist's social media post - The Daily Telegraph columnist said she was left “dumbstruck and upset” by a police visit to her home.,UK/Local,https://www.bbc.com/news/articles/cev9nxnygzpo
"Club closed after security guard charged with rape - The popular London club has been closed on public safety grounds, say police.",UK/Local,https://www.bbc.com/news/articles/c4gz0ygmyl3o
Children in Need raises more than £39m - Stars and the public came together to raise money for disadvantaged children across the UK.,Family & Education,https://www.bbc.com/news/articles/c8rl31p1vgvo
A sexually obscene phone call - and my two-year ordeal getting police to act - BBC correspondent Lucy Manning describes having to fight at every moment to keep her case on track.,UK/Local,https://www.bbc.com/news/articles/cvgwp4059xgo
Mortgage costs rise despite interest rate cut - Lenders have been raising the cost of fixed-rate deals creating a headache for buyers and those remortgaging.,Business,https://www.bbc.com/news/articles/cr7nje57jrlo
"Met police officer sacked for viewing Sarah Everard files - The PC committed gross misconduct by improperly accessing files about the case, a tribunal rules.",UK/Local,https://www.bbc.com/news/articles/c8dm0y33yrmo
Four teenagers and a man guilty of boys' mistaken identity murders - Mason Rist and Max Dixon were stabbed to death just yards from Mason's front door in Bristol.,UK/Local,https://www.bbc.com/news/articles/c5ym7g5dx50o
More than 100 seek compensation over cruise virus - More than 500 people became ill after an outbreak of norovirus on Ventura earlier this year.,UK/Local,https://www.bbc.com/news/articles/c4gpr5rwr1eo
Typhoo Tea teeters on the brink of administration - The loss-making firm is attempting a turnaround amid a break-in and fire at its former factory.,Business,https://www.bbc.com/news/articles/c5yr22qq5q8o
Boulter & Raducanu put GB into BJK Cup quarter-finals - Emma Raducanu makes a winning return from injury before Katie Boulter secures Great Britain's place in the Billie Jean King Cup quarter-finals.,Sports,https://www.bbc.com/sport/tennis/articles/c4g20y7g2veo
'It's an honour': Paddy McGuinness completes charity bike ride - The presenter rode 300 miles from Wales to Scotland on a Raleigh Chopper bike for Children in Need.,Family & Education,https://www.bbc.com/news/videos/ce89ej601w4o
Watch: Met Police officer rammed off motorcycle - David Doyle has been jailed for more than five years following the attack in May. ,UK/Local,https://www.bbc.com/news/videos/ce3ykgqkdxeo
The Papers: 'Pray' for Davina and '£280 hike to bills' - Saturday's front pages feature a row over freedom of speech and a reported rise in household bills.  ,Other,https://www.bbc.com/news/articles/c5yg5n35rzeo
Why the CofE and other big institutions still fail to protect children from abuse - More are willing to speak up about abuse but some organisations remain slow to react,Other,https://www.bbc.com/news/articles/c154023xkzlo
Billions at stake in court battle over North Sea oil - Lawyers and campaigners have made their arguments before Lord Ericht in Edinburgh this week.,UK/Local,https://www.bbc.com/news/articles/ce89er3ekn0o
Post Office scandal: Who knew what and when? - What answers did we get from some of the key players at the inquiry into the Horizon IT scandal?,Business,https://www.bbc.com/news/articles/czr744xr07vo
The night our boys' lives were violently  taken - The mum's of Max Dixon and Mason Rist recount the night their sons were cruelly taken from them.,UK/Local,https://www.bbc.com/news/articles/c9wryxnw0plo
Further electric 'superhighway' cable approved - The regulator Ofgem says it approved a £2bn funding package for the project.,UK/Local,https://www.bbc.com/news/articles/cpvz7392dxno
Student police officer banned from UK forces - Student officer Joseph Mudd colluded with family to get his stepfather to take his speeding penalty.,UK/Local,https://www.bbc.com/news/articles/cj3mvp8jpp4o
"Harry one of two claimants still suing Sun publisher, court told - Prince Harry and former Labour deputy leader Tom Watson are the two remaining claimants suing News Group Newspapers.",UK/Local,https://www.bbc.com/news/articles/cvglrv7q945o
"Goods and Services Tax: What's the view in Jersey? - People in Jersey give their views on living with GST, after Guernsey votes to introduce the tax.",UK/Local,https://www.bbc.com/news/articles/ckglkwjwlgwo
"Will UK Chancellor's public sector pensions plans work? - Rachel Reeves says she wants to “fire up the UK’s economy” with a ""Canadian-style"" pensions model.",Business,https://www.bbc.com/news/articles/cwywvndj3jyo
'London-style' buses promised nationwide with £1bn boost - The Department for Transport (DfT) said funding would be allocated based on levels of deprivation and population. ,Politics,https://www.bbc.com/news/articles/c86qy500545o
"Woman found dead in car boot named by police - Harshita Brella, 24, was found by officers after concerns were raised about her welfare, police say.",UK/Local,https://www.bbc.com/news/articles/c39nwjygjgro
'This wasn't our crime': Parental imprisonment and the children left behind - Woman's Hour on Radio 4 has spoken to those affected by a parent being sent to prison. ,UK/Local,https://www.bbc.com/news/articles/ce8ygne088qo
Watch given to Titanic hero sells for £1.5m - Auctioneers say the watch sale is the highest-ever for a Titanic artefact. ,UK/Local,https://www.bbc.com/news/articles/ceqxv0y70r3o
Four arrests after M62 crash during police pursuit - A man is critically ill in hospital after the collision near Huddersfield on Saturday.,UK/Local,https://www.bbc.com/news/articles/cj6kd12w2jwo
"Lord Blunkett injured in Tube platform gap fall - The Labour Peer, who is blind is urging Transport for London to do more for visually impaired people.",UK/Local,https://www.bbc.com/news/articles/c3rxzj9pe3yo
"'I want my womb removed but doctors say I'm too young' - Emily, who is 26, says her requests for a hysterectomy are ignored because of her age.",UK/Local,https://www.bbc.com/news/articles/cy8nj15w5dzo
"Minister urges farmers to 'look calmly' at tax plans - Daniel Zeichner insists the ""vast majority of farmers"" will not be affected by inheritance tax plans.",UK/Local,https://www.bbc.com/news/articles/cp8x7l8y60do
"Twins with heart failure call for end to healthcare 'lottery' - Nicole and Farrah live just 32 miles away from each other, but are in different health trusts.",UK/Local,https://www.bbc.com/news/articles/ced9wpqdj10o
UK snow and ice warnings as weather turns colder - Snow and ice warnings issued as the weather turns colder across the UK,UK/Local,https://www.bbc.comhttps://www.bbc.com/weather/articles/c98dgl2rx8lo
SNP plans to cut staff at party headquarters  - The SNP's ruling body has proposed cutting staff the number of staff at its headquarters from 26 to 16.,Politics,https://www.bbc.com/news/articles/cx2ngw81vrlo
"Man fatally stabbed in flat named by police - Four men have been arrested in connection with the murder investigation, police say.",UK/Local,https://www.bbc.com/news/articles/cx2nd09ekpdo
Watch: Children in Need 2024... in 91 seconds - Some of the key moments from Children In Need 2024 which raised nearly £40m by the end of Friday night's live programme. ,Family & Education,https://www.bbc.com/news/videos/c5yrj7gz4e7o
The Papers: '£1bn boost for buses' and Italy-style 'migrant deals' - Headlines include a boost to bus funding and Labour planning to pay millions to countries to stop illegal migration. ,Other,https://www.bbc.com/news/articles/c93qj1jz7d2o
The former fraudster helping councils catch criminals - Reformed criminal Alex Wood now helps local authorities and other organisations tackle fraud. ,UK/Local,https://www.bbc.com/news/articles/c62j00e4812o
Why Sunday is still sacred on Hebridean islands - The first Sunday opening of a Tesco has sparked a row and put a part of island culture under the spotlight.,UK/Local,https://www.bbc.com/news/articles/czxrylv2xj1o
Why didn’t police prosecute 'brutal' abuser linked to Church of England? - Review suggested police were overwhelmed by historical sex abuse cases following Savile scandal.,UK/Local,https://www.bbc.com/news/articles/czr74xg7805o
"The drama and farce of the Baker Street bank heist - In 1971, a group broke into a bank vault - but the plan was nearly brought down by a radio ham.",UK/Local,https://www.bbc.com/news/articles/cwygxe102ydo
Council gets one-off grant to combat homelessness - Epsom & Ewell Borough Council will use the £1.5m grant to buy six properties.,UK/Local,https://www.bbc.com/news/articles/ced9zgxzxglo
Police defend investigation into journalist's social media post - The Daily Telegraph columnist said she was left “dumbstruck and upset” by a police visit to her home.,UK/Local,https://www.bbc.com/news/articles/cev9nxnygzpo
A sexually obscene phone call - and my two-year ordeal getting police to act - BBC correspondent Lucy Manning describes having to fight at every moment to keep her case on track.,UK/Local,https://www.bbc.com/news/articles/cvgwp4059xgo
"Schools close as parts of UK see first snow of season - Snow has fallen in Northern Ireland, northern England and Scotland with temperatures set to plummet.",UK/Local,https://www.bbc.com/news/articles/clyd9xwe33no
Warning retail job cuts ‘inevitable’ after Budget - Retail firms have written to the chancellor to say they cannot manage rising costs and tax bills.,Business,https://www.bbc.com/news/articles/cp816jrnynyo
Search for Jigsaw Murder families after bones find - Edinburgh University wants the two women's descendants to help decide what happens to their remains.,UK/Local,https://www.bbc.com/news/articles/c9wrxezjx1wo
"Man says his binned Bitcoin fortune now worth £500m - James Howells believes his lost hard drive, which contains 8,000 Bitcoins, is in a landfill site.",UK/Local,https://www.bbc.com/news/articles/cgr0dyy152jo
"Farmers say they feel 'betrayed' by inheritance tax changes - Thousands of farmers expected to take part in a march on Whitehall 

Organisers of Tuesday's protest warn some farmers now ""have nothing to lose"" in causing disruption.",Science & Environment,https://www.bbc.com/news/articles/czj71zyy934o
"Zoe Ball quits Radio 2 Breakfast, Scott Mills taking over - The presenter is stepping back after six years at the helm but will remain at Radio 2. ",Family & Education,https://www.bbc.com/news/articles/ckgzre423y2o
Fenland town's wonky Christmas tree wish comes true - March has got another leaning tree after last year's resulted in global media attention.,UK/Local,https://www.bbc.com/news/articles/cgmve2lz2rmo
"British Airways says 'tech issue' resolved after delays - Passengers had reported delays, but the airline says flights were not cancelled.",Business,https://www.bbc.com/news/articles/cgej0z30yqzo
"‘I want justice for my daughter,' says mother of murder victim Harshita Brella - Ms Brella's family told the BBC she moved to the UK in April after marrying the man suspected of killing her.",UK/Local,https://www.bbc.com/news/articles/c7v3q8l7r43o
"London becomes Emerald City for Wicked premiere - Ariana Grande, Cynthia Erivo and Jeff Goldbum were among those to brave the rainy weather for the premiere. ",Family & Education,https://www.bbc.com/news/articles/cvg5ldeyqleo
"No pressure on MPs over assisted dying vote, says PM - Cabinet ministers are increasingly divided in public over the issue, which will be voted on in the Commons next week.",Politics,https://www.bbc.com/news/articles/cpvzxlz1y1ro
Zoe Ball: 'It's time to step away from the early alarm call' - Zoe Ball has announced she is stepping down as presenter of Radio 2's Breakfast Show in December.,UK/Local,https://www.bbc.com/news/videos/cwy1w95zyx2o
"Wicked stars take to the green carpet for European premiere - Parts of the film were made in the United Kingdom, and British actress Cynthia Erivo, who plays the green witch Elphaba, said she's ""finally back home"".
",Family & Education,https://www.bbc.com/news/videos/c23892l1482o
Watch as man who stabbed wife at their home arrested - Former Bridgend councillor Darren Brown stabbed his wife as she soothed their baby.,UK/Local,https://www.bbc.com/news/videos/cq8v4jlxdvyo
"The 10-year-old with his own woodworking business  - Alfie, who works with his grandfather, hopes to use the profits to create a water source in Africa.",UK/Local,https://www.bbc.com/news/articles/c624l695rxno
The Papers: PM 'defiant' on Ukraine and 'Clarkson's farmy army' - Fears of escalation in the Ukraine war and the UK farmer's protests feature on Tuesday's front pages.,Other,https://www.bbc.com/news/articles/cd6vlzw25d2o
'They're like my kids' - how team harmony is fuelling GB's tennis cup run - The bond between GB's players is proving key in their winning run at the Billie Jean King Cup Finals in Malaga.,Sports,https://www.bbc.com/sport/tennis/articles/cj4v0x702qzo
McLaren F1 teen hopes to inspire other women - Ella Lloyd is in the all-female F1 Academy and hopes to be among the first female drivers.,UK/Local,https://www.bbc.com/news/articles/c62lrd571dxo
"How to keep babies warm in cold weather and other winter tips - Much of the UK is facing a cold snap, so here are some tips to cope with low temperatures.",UK/Local,https://www.bbc.com/news/uk-63888234
"How many farms will be affected by Budget tax rises? - Estimates of the number of farms affected range from 100 to 70,000.",UK/Local,https://www.bbc.com/news/articles/c8rlk0d2vk2o
"How to drive in snow and icy weather - Tips on what to carry in your car, and how to drive in snow and icy weather.",UK/Local,https://www.bbc.com/news/uk-16946762
Two men charged after cannabis worth £6.1m seized - A man from Motherwell and another from Manchester are charged in connection with the ton of cannabis found.,UK/Local,https://www.bbc.com/news/articles/c2dl8nejnrno
Jersey networking launch event heading to London - People connected to the island but who have since moved away are being encouraged to participate.,UK/Local,https://www.bbc.com/news/articles/cx24w9pe949o
Busiest month on record for mountain rescue team - The volunteers in the Tweed Valley were called out more than a dozen times in October.,UK/Local,https://www.bbc.com/news/articles/cwyg3r4479do
"'Starmer - meet us before it's too late,' nuclear test veterans say - The last of 22,000 personnel who witnessed the UK’s nuclear bomb tests want answers from the PM. ",UK/Local,https://www.bbc.com/news/articles/cy4ng2873jro
"Higher energy bills push UK inflation up to 2.3% - With low temperatures and snow hitting parts of the UK, the cost of heating homes is a concern for many people.",Business,https://www.bbc.com/news/articles/c8rl4rgdj12o
"Social media ban for under-16s 'on the table' in UK - The tech secretary Peter Kyle also said he wanted an ""assertive"" approach from the regulator, Ofcom.",Technology,https://www.bbc.com/news/articles/ce9gpdrx829o
'I deserve to be a mum just as much as anyone' - A North Hykeham woman wants the NHS to scrap policies denying treatment to people with stepchildren.,UK/Local,https://www.bbc.com/news/articles/czxr9w7d4llo
"Liam Payne's funeral set to take place - A private service will be held for the star, who died last month after falling from a hotel balcony.",Family & Education,https://www.bbc.com/news/articles/cy7d2k41l6vo
Northern Rail passengers hit out at 'rubbish' service - The struggling rail firm has come up with a plan to help it improve services.,Business,https://www.bbc.com/news/articles/c1542g73jxno
Cold weather continues as fresh warnings announced - Freezing temperatures and snowfall continued across parts of the UK on Wednesday morning.,UK/Local,https://www.bbc.com/news/articles/clyd9xwe33no
"Man, 92, charged with woman's 1967 rape and murder - The 92-year-old man has been remanded into custody ahead of an appearance before a judge.",UK/Local,https://www.bbc.com/news/articles/c2452l2q8g3o
"Men buy more from Lidl middle aisle, says boss - Ryan McDonnell said the middle of Lidl had a “big male following”.",Business,https://www.bbc.com/news/articles/cy87glyrmkeo
BBC's Glenn Campbell: I want to show what it’s like living with a brain tumour - BBC Scotland's political editor was diagnosed with an incurable cancer after having a seizure.,UK/Local,https://www.bbc.com/news/articles/cwy9xm239lgo
"Zombie knife surrender policy had 'huge flaws' - Some owners may have been offered more in compensation than their blades were worth, the BBC finds.",UK/Local,https://www.bbc.com/news/articles/cpvzkvm3wmno
Thousands of farmers protest against inheritance tax changes - There has been outcry from many farmers after changes to inheritance tax for farms announced in the Budget.,Science & Environment,https://www.bbc.com/news/articles/czj71zyy934o
"Winter fuel cut to put 50,000 into poverty next year - Government estimates reveal the impact of cuts to the winter fuel allowance, announced earlier this year. ",Business,https://www.bbc.com/news/articles/c80l9lde5yjo
"The farming inheritance tax row explained - BBC Verify examines the different claims about how many farms will be affected by the inheritance tax changes for agricultural assets.
",UK/Local,https://www.bbc.com/news/videos/c05z2g3326go
Clarkson clashes with BBC over inheritance tax comment - Jeremy Clarkson has had a heated exchange with Victoria Derbyshire about his own remarks that he bought a farm to avoid inheritance tax.,UK/Local,https://www.bbc.com/news/videos/c1e728175x5o
Watch: Young farmers on why they're protesting - Farmers on why they're protesting about inheritance tax,Politics,https://www.bbc.com/news/videos/cvglz38vv10o
Watch: Snowy scenes as cold snap hits UK - Several weather warnings have been issued as the first snow of the season hit parts of the UK.,UK/Local,https://www.bbc.com/news/videos/c629j2xxdvqo
The Papers: 'Putin's nuke threat' and 'Farmageddon!' - Wednesday's headlines are led by growing fears over Russia's nuclear threat and the farmers' protests.,Other,https://www.bbc.com/news/articles/cvg0z89vwq1o
"Sam Fender tackles grief in new track People Watching - The People Watching singer says the single's about losing his friend and mentor, Annie Orwin.",Other,https://www.bbc.com/news/articles/c20gdvpqqjyo
"We must chip away at smuggler business models - border chief - UK's first border security commander says there is no ""simple answer"" to stopping small boat crossings.",UK/Local,https://www.bbc.com/news/articles/c1ml230r2d9o
"Ferry boss surprised after bid turned down - The chairman of Brittany Ferries says criticism of the company has been ""damaging"".",UK/Local,https://www.bbc.com/news/articles/czr7erv7z13o
Parents 'devastated' over daughter's suspected poisoning death - Simone White died in Laos after drinking alcohol suspected to have been laced with methanol.,UK/Local,https://www.bbc.com/news/articles/c5y3ze59zzeo
"A toxic staffing row is splitting the NHS - A toxic row has engulfed the NHS, say ministers. So why have doctors turned on physician associates?",Science & Environment,https://www.bbc.com/news/articles/c2dly5ldrxjo
'We are being robbed': Homeowners feel trapped by rising fees - Residents say as costs surge basic maintenance and administrative duties are not being fulfilled.,UK/Local,https://www.bbc.com/news/articles/cg4lv5wpe30o
